PRE_x_5_sig_First_SNC PRE_y_5_sig_First_SNC BRN_x_5_sig_First_SNC BRN_y_5_sig_First_SNC PST_x_5_sig_First_SNC PST_y_5_sig_First_SNC PRE_x_7.5_sig_Per_SNC PRE_y_7.5_sig_Per_SNC BRN_x_7.5_sig_Per_SNC BRN_y_7.5_sig_Per_SNC PST_x_7.5_sig_Per_SNC PST_y_7.5_sig_Per_SNC PRE_x_10_sig_Per_SNC PRE_y_10_sig_Per_SNC BRN_x_10_sig_Per_SNC BRN_y_10_sig_Per_SNC PST_x_10_sig_Per_SNC PST_y_10_sig_Per_SNC PRE_x_12.5_sig_Per_SNC PRE_y_12.5_sig_Per_SNC BRN_x_12.5_sig_Per_SNC BRN_y_12.5_sig_Per_SNC PST_x_12.5_sig_Per_SNC PST_y_12.5_sig_Per_SNC PRE_x_15_sig_Per_SNC PRE_y_15_sig_Per_SNC BRN_x_15_sig_Per_SNC BRN_y_15_sig_Per_SNC PST_x_15_sig_Per_SNC PST_y_15_sig_Per_SNC
3.1750000000000003 5201982.963070917 3.1750000000000003 6701976.568605694 3.1750000000000003 16744171.673426537 3.1750000000000003 5201982.963070917 3.1750000000000003 8460328.84318872 3.1750000000000003 17434265.50314381 3.1750000000000003 5201982.963070917 3.1750000000000003 8644745.254957577 3.1750000000000003 17343071.086215887 3.1750000000000003 5201982.963070917 3.1750000000000003 8743501.039260244 3.1750000000000003 17251112.860185623 3.1750000000000003 5201982.963070917 3.1750000000000003 9069973.748189572 3.1750000000000003 17258662.30834317
3.225 5021117.629800832 3.225 6345459.630619288 3.225 15977352.857921662 3.225 5021117.629800832 3.225 8013322.614229536 3.225 16583422.742195092 3.225 5021117.629800832 3.225 8187964.561027419 3.225 16497837.900393156 3.225 5021117.629800832 3.225 8279072.843540535 3.225 16409521.613961868 3.225 5021117.629800832 3.225 8582387.800563034 3.225 16429659.721097918
3.275 4922810.115986235 3.275 6500256.258508366 3.275 15643966.101833496 3.275 4922810.115986235 3.275 8229509.0553110875 3.275 16225568.859803287 3.275 4922810.115986235 3.275 8413367.249248367 3.275 16143035.657844298 3.275 4922810.115986235 3.275 8507453.240912277 3.275 16058050.383209338 3.275 4922810.115986235 3.275 8815505.877954502 3.275 16079195.00884221
3.325 4933675.243127988 3.325 6969972.182437383 3.325 14807186.145073976 3.325 4933675.243127988 3.325 8773465.132679649 3.325 15374519.872558268 3.325 4933675.243127988 3.325 8967227.06705772 3.325 15295038.118229842 3.325 4933675.243127988 3.325 9068557.626901107 3.325 15216987.051621053 3.325 4933675.243127988 3.325 9393325.270940108 3.325 15248394.630662281
3.375 4821668.682151057 3.375 7095471.764170387 3.375 14797550.052032502 3.375 4821668.682151057 3.375 8932818.60715136 3.375 15272370.772273965 3.375 4821668.682151057 3.375 9130813.794081446 3.375 15191072.940221034 3.375 4821668.682151057 3.375 9235046.605949854 3.375 15115962.282887556 3.375 4821668.682151057 3.375 9563766.39198238 3.375 15147549.353777578
3.4250000000000003 4756105.465002401 3.4250000000000003 6874616.569940539 3.4250000000000003 13803147.23838084 3.4250000000000003 4756105.465002401 3.4250000000000003 8837353.13625158 3.4250000000000003 14136250.771982597 3.4250000000000003 4756105.465002401 3.4250000000000003 9032013.566418039 3.4250000000000003 14061633.174716178 3.4250000000000003 4756105.465002401 3.4250000000000003 9134899.901629297 3.4250000000000003 13991866.236028438 3.4250000000000003 4756105.465002401 3.4250000000000003 9461128.984685592 3.4250000000000003 14025980.474469602
3.475 4837758.857039173 3.475 6765304.366136416 3.475 11939146.360891232 3.475 4837758.857039173 3.475 8742149.83773385 3.475 12221618.299868856 3.475 4837758.857039173 3.475 8935371.576467352 3.475 12158276.900147168 3.475 4837758.857039173 3.475 9035607.344814733 3.475 12095320.733071594 3.475 4837758.857039173 3.475 9358771.827216264 3.475 12130903.284078322
3.525 4899803.610988702 3.525 6828059.704198842 3.525 11114266.375685895 3.525 4899803.610988702 3.525 8865488.83351538 3.525 11308665.292723626 3.525 4899803.610988702 3.525 9056421.191431371 3.525 11251606.160796037 3.525 4899803.610988702 3.525 9156742.563167663 3.525 11191490.613132782 3.525 4899803.610988702 3.525 9485570.869442726 3.525 11218531.96579279
3.575 4812781.428589389 3.575 6937505.194264983 3.575 9411691.238795327 3.575 4812781.428589389 3.575 9059195.03219456 3.575 9517563.282406889 3.575 4812781.428589389 3.575 9257580.12413998 3.575 9470222.725466475 3.575 4812781.428589389 3.575 9360339.06343248 3.575 9420211.977455443 3.575 4812781.428589389 3.575 9698017.89632203 3.575 9454562.832000932
3.625 5195662.496563895 3.625 6822671.804477696 3.625 9406524.716609448 3.625 5195662.496563895 3.625 8846537.196044844 3.625 9582325.26658305 3.625 5195662.496563895 3.625 9044817.322730714 3.625 9534768.65270016 3.625 5195662.496563895 3.625 9146240.886903545 3.625 9485824.982868401 3.625 5195662.496563895 3.625 9474784.82350486 3.625 9512636.246926457
3.6750000000000003 5069551.109677875 3.6750000000000003 6925232.406984865 3.6750000000000003 9121732.969167287 3.6750000000000003 5069551.109677875 3.6750000000000003 8898478.804986324 3.6750000000000003 9312994.596608486 3.6750000000000003 5069551.109677875 3.6750000000000003 9097598.909821315 3.6750000000000003 9265067.36726702 3.6750000000000003 5069551.109677875 3.6750000000000003 9200649.001792207 3.6750000000000003 9219385.431100862 3.6750000000000003 5069551.109677875 3.6750000000000003 9530183.200285358 3.6750000000000003 9232158.363979887
3.725 5059587.251204794 3.725 7546249.286401697 3.725 8917926.508734519 3.725 5059587.251204794 3.725 9633622.410268323 3.725 9137967.339231843 3.725 5059587.251204794 3.725 9848517.797781898 3.725 9090595.542656329 3.725 5059587.251204794 3.725 9958842.47711321 3.725 9045518.519582119 3.725 5059587.251204794 3.725 10314294.464757385 3.725 9062421.39916813
3.775 5392541.420481266 3.775 8020721.09207578 3.775 8888833.380291013 3.775 5392541.420481266 3.775 10160451.719493749 3.775 9134947.064595666 3.775 5392541.420481266 3.775 10382314.398882186 3.775 9088904.956801344 3.775 5392541.420481266 3.775 10498400.438933482 3.775 9042099.36399273 3.775 5392541.420481266 3.775 10873800.5311571 3.775 9047356.58678091
3.825 5904364.740113373 3.825 7797332.188380346 3.825 9957877.351741957 3.825 5904364.740113373 3.825 9883862.31484615 3.825 10207523.054603089 3.825 5904364.740113373 3.825 10106074.91616759 3.825 10156589.401810603 3.825 5904364.740113373 3.825 10216233.697948169 3.825 10102609.269750506 3.825 5904364.740113373 3.825 10582448.193870114 3.825 10108344.018726036
3.875 5563529.292175475 3.875 7333868.325735886 3.875 10899874.950240634 3.875 5563529.292175475 3.875 9302819.32481237 3.875 11215099.167632205 3.875 5563529.292175475 3.875 9508753.396631077 3.875 11158158.794268077 3.875 5563529.292175475 3.875 9611855.438899994 3.875 11098466.464837419 3.875 5563529.292175475 3.875 9959192.488595841 3.875 11096312.817852266
3.9250000000000003 5594135.892191409 3.9250000000000003 7072585.892056687 3.9250000000000003 10404306.15209218 3.9250000000000003 5594135.892191409 3.9250000000000003 9059427.487318557 3.9250000000000003 10681125.602945598 3.9250000000000003 5594135.892191409 3.9250000000000003 9256031.860672293 3.9250000000000003 10625926.542836681 3.9250000000000003 5594135.892191409 3.9250000000000003 9354304.831683733 3.9250000000000003 10570476.59169919 3.9250000000000003 5594135.892191409 3.9250000000000003 9694686.821879812 3.9250000000000003 10572954.024340987
3.975 5444825.172507537 3.975 7117113.29839805 3.975 10297715.838560691 3.975 5444825.172507537 3.975 9169892.466975752 3.975 10584067.604440227 3.975 5444825.172507537 3.975 9368298.544254247 3.975 10528309.328424001 3.975 5444825.172507537 3.975 9470079.208548306 3.975 10476202.650202539 3.975 5444825.172507537 3.975 9816934.368269918 3.975 10477051.55157074
4.025 5622274.062372759 4.025 6943627.180751223 4.025 9917409.604037961 4.025 5622274.062372759 4.025 9110394.978955474 4.025 10111591.452310612 4.025 5622274.062372759 4.025 9308916.298295863 4.025 10057663.824659323 4.025 5622274.062372759 4.025 9408362.042834878 4.025 10008437.305697484 4.025 5622274.062372759 4.025 9752203.00903815 4.025 10016135.461180372
4.075 5439023.479295047 4.075 6686280.736794678 4.075 10115250.116482917 4.075 5439023.479295047 4.075 8861153.393355919 4.075 10311985.057938067 4.075 5439023.479295047 4.075 9059017.074939044 4.075 10258215.982571505 4.075 5439023.479295047 4.075 9153894.09054279 4.075 10207634.947762234 4.075 5439023.479295047 4.075 9487098.37695719 4.075 10222427.42181826
4.125000000000001 5224883.098419694 4.125000000000001 6716417.897534897 4.125000000000001 10500522.28434114 4.125000000000001 5224883.098419694 4.125000000000001 8771984.581285443 4.125000000000001 10728768.522132566 4.125000000000001 5224883.098419694 4.125000000000001 8965444.626423707 4.125000000000001 10673416.02397105 4.125000000000001 5224883.098419694 4.125000000000001 9058595.809190093 4.125000000000001 10618934.82318987 4.125000000000001 5224883.098419694 4.125000000000001 9387977.333624052 4.125000000000001 10625035.02939586
4.175000000000001 5306805.4956169715 4.175000000000001 6735456.950657709 4.175000000000001 11069466.7639469 4.175000000000001 5306805.4956169715 4.175000000000001 8744297.415479712 4.175000000000001 11358872.225742025 4.175000000000001 5306805.4956169715 4.175000000000001 8936954.692999447 4.175000000000001 11300002.047189737 4.175000000000001 5306805.4956169715 4.175000000000001 9030684.401154855 4.175000000000001 11240035.984466186 4.175000000000001 5306805.4956169715 4.175000000000001 9356988.018398294 4.175000000000001 11258014.949472032
4.2250000000000005 5482676.587053874 4.2250000000000005 6488984.3679407565 4.2250000000000005 11377338.932614498 4.2250000000000005 5482676.587053874 4.2250000000000005 8310287.68019015 4.2250000000000005 11717123.482912239 4.2250000000000005 5482676.587053874 4.2250000000000005 8490922.105798196 4.2250000000000005 11655089.902550703 4.2250000000000005 5482676.587053874 4.2250000000000005 8580948.336038902 4.2250000000000005 11592932.667252019 4.2250000000000005 5482676.587053874 4.2250000000000005 8889643.581068758 4.2250000000000005 11614732.236399092
4.275 5624047.537592579 4.275 6022835.405468552 4.275 12759294.900454056 4.275 5624047.537592579 4.275 7630216.058942867 4.275 13086627.492462117 4.275 5624047.537592579 4.275 7791667.778708228 4.275 13017410.878542477 4.275 5624047.537592579 4.275 7875115.421163613 4.275 12950385.985423643 4.275 5624047.537592579 4.275 8156552.736404891 4.275 12976002.065716121
4.325 5690911.748005277 4.325 5840218.9844304435 4.325 13790955.23952027 4.325 5690911.748005277 4.325 7494659.199564862 4.325 14147018.349398412 4.325 5690911.748005277 4.325 7650367.868198249 4.325 14072453.375138167 4.325 5690911.748005277 4.325 7732865.884500908 4.325 14001433.702509178 4.325 5690911.748005277 4.325 8010095.396573385 4.325 14023710.185845317
4.375000000000001 5830641.277413974 4.375000000000001 6026570.980899736 4.375000000000001 14656953.392786115 4.375000000000001 5830641.277413974 4.375000000000001 7755336.763044675 4.375000000000001 14987734.277288666 4.375000000000001 5830641.277413974 4.375000000000001 7921249.667919602 4.375000000000001 14910317.821059769 4.375000000000001 5830641.277413974 4.375000000000001 8009658.036825403 4.375000000000001 14835857.565059835 4.375000000000001 5830641.277413974 4.375000000000001 8296853.387587088 4.375000000000001 14855479.147677263
4.425000000000001 5760034.673401961 4.425000000000001 6226181.79349433 4.425000000000001 13797426.418340119 4.425000000000001 5760034.673401961 4.425000000000001 8037122.132687604 4.425000000000001 14082098.604986211 4.425000000000001 5760034.673401961 4.425000000000001 8215385.463819912 4.425000000000001 14010086.791630128 4.425000000000001 5760034.673401961 4.425000000000001 8305368.820180938 4.425000000000001 13939486.255364621 4.425000000000001 5760034.673401961 4.425000000000001 8602027.860212322 4.425000000000001 13971238.431032361
4.4750000000000005 6136337.7373916665 4.4750000000000005 6087300.291466396 4.4750000000000005 13195269.895601215 4.4750000000000005 6136337.7373916665 4.4750000000000005 8009492.210119349 4.4750000000000005 13364829.006707491 4.4750000000000005 6136337.7373916665 4.4750000000000005 8181132.025907954 4.4750000000000005 13296212.202699123 4.4750000000000005 6136337.7373916665 4.4750000000000005 8273067.51436049 4.4750000000000005 13227498.584961008 4.4750000000000005 6136337.7373916665 4.4750000000000005 8567055.18908236 4.4750000000000005 13250318.934654595
4.525 6396726.45281022 4.525 5591998.265833398 4.525 14523798.693320092 4.525 6396726.45281022 4.525 7491062.06426195 4.525 14676749.904415151 4.525 6396726.45281022 4.525 7648331.082321515 4.525 14600487.248704676 4.525 6396726.45281022 4.525 7730618.975861091 4.525 14522976.158173965 4.525 6396726.45281022 4.525 8005127.5318774 4.525 14539747.22474803
4.575 6518686.573606222 4.575 5468529.607204674 4.575 14223723.941598188 4.575 6518686.573606222 4.575 7405589.62345901 4.575 14361686.150121039 4.575 6518686.573606222 4.575 7559833.417751735 4.575 14286893.860258516 4.575 6518686.573606222 4.575 7645391.877279066 4.575 14212065.89067399 4.575 6518686.573606222 4.575 7915725.2361558555 4.575 14226915.454263836
4.625000000000001 6568397.394205161 4.625000000000001 5852857.078624857 4.625000000000001 14773412.429653345 4.625000000000001 6568397.394205161 4.625000000000001 7953776.879560602 4.625000000000001 14913255.221850263 4.625000000000001 6568397.394205161 4.625000000000001 8115306.40831264 4.625000000000001 14835743.857568078 4.625000000000001 6568397.394205161 4.625000000000001 8210164.881045322 4.625000000000001 14760898.323010022 4.625000000000001 6568397.394205161 4.625000000000001 8501888.549064863 4.625000000000001 14773477.213484075
4.675000000000001 6386185.654072155 4.675000000000001 6161035.015936771 4.675000000000001 14367121.928890843 4.675000000000001 6386185.654072155 4.675000000000001 8218300.579566331 4.675000000000001 14574643.315659154 4.675000000000001 6386185.654072155 4.675000000000001 8393576.211402388 4.675000000000001 14499607.29910694 4.675000000000001 6386185.654072155 4.675000000000001 8489607.875801966 4.675000000000001 14426474.945499988 4.675000000000001 6386185.654072155 4.675000000000001 8790642.031954302 4.675000000000001 14438019.779135115
4.7250000000000005 6402152.25464434 4.7250000000000005 5992016.970755423 4.7250000000000005 15536072.89813127 4.7250000000000005 6402152.25464434 4.7250000000000005 7826763.188951403 4.7250000000000005 15851423.625784276 4.7250000000000005 6402152.25464434 4.7250000000000005 7993186.606130376 4.7250000000000005 15769643.843162574 4.7250000000000005 6402152.25464434 4.7250000000000005 8084932.438305551 4.7250000000000005 15689040.821625745 4.7250000000000005 6402152.25464434 4.7250000000000005 8372480.4532678705 4.7250000000000005 15694266.219215382
4.775 6465111.085270198 4.775 5637459.242153041 4.775 17100978.899163652 4.775 6465111.085270198 4.775 7494747.929968595 4.775 17448073.773527566 4.775 6465111.085270198 4.775 7658204.771947839 4.775 17357058.754866734 4.775 6465111.085270198 4.775 7742440.639205063 4.775 17268643.18825737 4.775 6465111.085270198 4.775 8017793.980509503 4.775 17271716.55317156
4.825000000000001 6349489.667430565 4.825000000000001 6003854.64716742 4.825000000000001 16978084.5741871 4.825000000000001 6349489.667430565 4.825000000000001 7969425.628538431 4.825000000000001 17315878.33284396 4.825000000000001 6349489.667430565 4.825000000000001 8142037.994933922 4.825000000000001 17225654.159637272 4.825000000000001 6349489.667430565 4.825000000000001 8228720.339627333 4.825000000000001 17134274.612228055 4.825000000000001 6349489.667430565 4.825000000000001 8523699.260868631 4.825000000000001 17139482.165113214
4.875000000000001 6987786.419420892 4.875000000000001 6463600.6793249035 4.875000000000001 18403476.661788046 4.875000000000001 6987786.419420892 4.875000000000001 8589788.632238861 4.875000000000001 18768040.455621373 4.875000000000001 6987786.419420892 4.875000000000001 8768177.044234335 4.875000000000001 18671215.63280036 4.875000000000001 6987786.419420892 4.875000000000001 8862427.904469011 4.875000000000001 18572457.380986486 4.875000000000001 6987786.419420892 4.875000000000001 9179282.436857555 4.875000000000001 18577715.869150687
4.925000000000001 7325810.993946417 4.925000000000001 6565607.579846245 4.925000000000001 18875113.87168514 4.925000000000001 7325810.993946417 4.925000000000001 8807217.517788034 4.925000000000001 19220188.76499179 4.925000000000001 7325810.993946417 4.925000000000001 8992971.51916172 4.925000000000001 19121617.44384884 4.925000000000001 7325810.993946417 4.925000000000001 9088044.629856266 4.925000000000001 19025091.625174433 4.925000000000001 7325810.993946417 4.925000000000001 9415875.27379768 4.925000000000001 19023117.168993343
4.9750000000000005 7650819.212847844 4.9750000000000005 6365462.951675157 4.9750000000000005 20979895.275216848 4.9750000000000005 7650819.212847844 4.9750000000000005 8597579.877490545 4.9750000000000005 21378695.06828696 4.9750000000000005 7650819.212847844 4.9750000000000005 8769009.735596625 4.9750000000000005 21268767.973833524 4.9750000000000005 7650819.212847844 4.9750000000000005 8861738.372065315 4.9750000000000005 21161134.61444422 4.9750000000000005 7650819.212847844 4.9750000000000005 9182722.90141131 4.9750000000000005 21163497.356100813
