BRNSNC brn_ts_0_sig brn_id_0_sig brn_ts_3_sig brn_id_3_sig brn_ts_5_sig brn_id_5_sig brn_ts_8_sig brn_id_8_sig brn_ts_10_sig brn_id_10_sig brn_ts_15_sig brn_id_15_sig brn_ts_20_sig brn_id_20_sig brn_ts_25_sig brn_id_25_sig brn_ts_30_sig brn_id_30_sig brn_ts_35_sig brn_id_35_sig brn_ts_+0C brn_id_+0C brn_ts_+2C brn_id_+2C brn_ts_+4C brn_id_+4C brn_ts_+6C brn_id_+6C brn_ts_+8C brn_id_+8C brn_ts_+10C brn_id_+10C brn_ts_+12.5C brn_id_+12.5C brn_ts_+15C brn_id_+15C brn_ts_+17.5C brn_id_+17.5C brn_ts_+20C brn_id_+20C
B21B4 "2019-05-20 16:05:47.600" 25000.0 "2019-05-20 16:10:41.700" 27941.0 "2019-05-20 16:10:41.800" 27942.0 "2019-05-20 16:10:41.800" 27942.0 "2019-05-20 16:10:42.000" 27944.0 "2019-05-20 16:10:43.000" 27954.0 "2019-05-20 16:10:43.800" 27962.0 "2019-05-20 16:10:44.600" 27970.0 "2019-05-20 16:11:11.100" 28235.0 "2019-05-20 16:11:11.100" 28235.0 "2019-05-20 16:05:47.600" 25000.0 "2019-05-20 16:10:41.800" 27942.0 "2019-05-20 16:10:41.800" 27942.0 "2019-05-20 16:10:42.000" 27944.0 "2019-05-20 16:10:42.500" 27949.0 "2019-05-20 16:10:43.100" 27955.0 "2019-05-20 16:10:44.600" 27970.0 "2019-05-20 16:11:11.100" 28235.0 "2019-05-20 16:11:11.100" 28235.0 "2019-05-20 16:11:11.100" 28235.0
B21C1 "2019-05-20 16:05:56.700" 25091.0 "2019-05-20 16:10:29.700" 27821.0 "2019-05-20 16:10:29.800" 27822.0 "2019-05-20 16:10:29.800" 27822.0 "2019-05-20 16:10:29.800" 27822.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 NaN NaN "2019-05-20 16:05:56.700" 25091.0 "2019-05-20 16:10:29.700" 27821.0 "2019-05-20 16:10:29.800" 27822.0 "2019-05-20 16:10:29.800" 27822.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 "2019-05-20 16:10:30.200" 27826.0 NaN NaN NaN NaN
B21C2 "2019-05-20 16:06:01.300" 25137.0 "2019-05-20 16:10:31.200" 27836.0 "2019-05-20 16:10:31.200" 27836.0 "2019-05-20 16:10:31.300" 27837.0 "2019-05-20 16:10:32.400" 27848.0 "2019-05-20 16:10:34.800" 27872.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:49.100" 28015.0 "2019-05-20 16:10:50.200" 28026.0 "2019-05-20 16:06:01.300" 25137.0 "2019-05-20 16:10:31.200" 27836.0 "2019-05-20 16:10:31.300" 27837.0 "2019-05-20 16:10:32.400" 27848.0 "2019-05-20 16:10:34.800" 27872.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:35.700" 27881.0 "2019-05-20 16:10:50.200" 28026.0 "2019-05-20 16:10:50.200" 28026.0
B21C3 "2019-05-20 16:05:48.100" 25005.0 "2019-05-20 16:10:35.300" 27877.0 "2019-05-20 16:10:35.900" 27883.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:39.600" 27920.0 "2019-05-20 16:10:43.500" 27959.0 "2019-05-20 16:10:43.800" 27962.0 "2019-05-20 16:10:43.800" 27962.0 "2019-05-20 16:10:45.600" 27980.0 "2019-05-20 16:05:48.100" 25005.0 "2019-05-20 16:10:35.500" 27879.0 "2019-05-20 16:10:37.900" 27903.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:39.600" 27920.0 "2019-05-20 16:10:40.800" 27932.0 "2019-05-20 16:10:43.500" 27959.0 "2019-05-20 16:10:43.800" 27962.0 "2019-05-20 16:10:45.400" 27978.0 "2019-05-20 16:10:46.100" 27985.0
B21C4 "2019-05-20 16:05:51.100" 25035.0 "2019-05-20 16:10:40.500" 27929.0 "2019-05-20 16:10:41.500" 27939.0 "2019-05-20 16:10:41.500" 27939.0 "2019-05-20 16:10:42.100" 27945.0 "2019-05-20 16:10:42.400" 27948.0 "2019-05-20 16:10:45.900" 27983.0 "2019-05-20 16:10:46.000" 27984.0 "2019-05-20 16:10:47.700" 28001.0 "2019-05-20 16:11:17.300" 28297.0 "2019-05-20 16:05:51.100" 25035.0 "2019-05-20 16:10:40.500" 27929.0 "2019-05-20 16:10:41.500" 27939.0 "2019-05-20 16:10:42.200" 27946.0 "2019-05-20 16:10:42.400" 27948.0 "2019-05-20 16:10:42.500" 27949.0 "2019-05-20 16:10:45.900" 27983.0 "2019-05-20 16:10:47.700" 28001.0 "2019-05-20 16:11:17.100" 28295.0 "2019-05-20 16:11:17.300" 28297.0
B21D1 "2019-05-20 16:05:54.200" 25066.0 "2019-05-20 16:10:53.000" 28054.0 "2019-05-20 16:10:53.100" 28055.0 "2019-05-20 16:10:53.100" 28055.0 "2019-05-20 16:10:53.100" 28055.0 "2019-05-20 16:10:53.200" 28056.0 "2019-05-20 16:10:53.200" 28056.0 NaN NaN NaN NaN NaN NaN "2019-05-20 16:05:54.200" 25066.0 "2019-05-20 16:10:53.000" 28054.0 "2019-05-20 16:10:53.100" 28055.0 "2019-05-20 16:10:53.100" 28055.0 "2019-05-20 16:10:53.200" 28056.0 "2019-05-20 16:10:53.200" 28056.0 "2019-05-20 16:10:53.200" 28056.0 NaN NaN NaN NaN NaN NaN
B21D2 "2019-05-20 16:05:57.400" 25098.0 "2019-05-20 16:10:33.200" 27856.0 "2019-05-20 16:10:33.300" 27857.0 "2019-05-20 16:10:36.300" 27887.0 "2019-05-20 16:10:36.300" 27887.0 "2019-05-20 16:10:44.600" 27970.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:05:57.400" 25098.0 "2019-05-20 16:10:33.300" 27857.0 "2019-05-20 16:10:36.300" 27887.0 "2019-05-20 16:10:36.300" 27887.0 "2019-05-20 16:10:44.600" 27970.0 "2019-05-20 16:10:50.100" 28025.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0 "2019-05-20 16:10:50.700" 28031.0
B21D3 "2019-05-20 16:07:17.700" 25901.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:35.700" 27881.0 "2019-05-20 16:10:35.800" 27882.0 "2019-05-20 16:10:35.800" 27882.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:07:17.700" 25901.0 "2019-05-20 16:10:35.600" 27880.0 "2019-05-20 16:10:35.800" 27882.0 "2019-05-20 16:10:35.800" 27882.0 "2019-05-20 16:10:40.100" 27925.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0 "2019-05-20 16:10:46.800" 27992.0
B21D4 "2019-05-20 16:06:01.100" 25135.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:39.000" 27914.0 "2019-05-20 16:10:39.600" 27920.0 "2019-05-20 16:11:04.600" 28170.0 "2019-05-20 16:11:05.300" 28177.0 "2019-05-20 16:11:05.300" 28177.0 "2019-05-20 16:11:32.000" 28444.0 "2019-05-20 16:11:32.000" 28444.0 "2019-05-20 16:06:01.100" 25135.0 "2019-05-20 16:10:38.000" 27904.0 "2019-05-20 16:10:38.900" 27913.0 "2019-05-20 16:10:40.200" 27926.0 "2019-05-20 16:11:04.600" 28170.0 "2019-05-20 16:11:04.900" 28173.0 "2019-05-20 16:11:05.300" 28177.0 "2019-05-20 16:11:06.600" 28190.0 "2019-05-20 16:11:32.000" 28444.0 "2019-05-20 16:11:32.000" 28444.0
B22A1 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:13.000" 29754.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0
B22A2 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:40.800" 29432.0 "2019-05-20 17:55:40.800" 29432.0 "2019-05-20 17:55:40.900" 29433.0 "2019-05-20 17:55:43.300" 29457.0 "2019-05-20 17:55:43.400" 29458.0 "2019-05-20 17:55:56.300" 29587.0 "2019-05-20 17:55:56.300" 29587.0 "2019-05-20 17:55:56.300" 29587.0 "2019-05-20 17:55:56.400" 29588.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:40.800" 29432.0 "2019-05-20 17:55:43.400" 29458.0 "2019-05-20 17:55:43.400" 29458.0 "2019-05-20 17:55:56.300" 29587.0 "2019-05-20 17:55:56.300" 29587.0 "2019-05-20 17:55:56.400" 29588.0 "2019-05-20 17:55:56.400" 29588.0 "2019-05-20 17:55:56.400" 29588.0 "2019-05-20 17:55:56.400" 29588.0
B22A3 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:41.800" 29442.0 "2019-05-20 17:55:42.000" 29444.0 "2019-05-20 17:55:43.400" 29458.0 "2019-05-20 17:55:44.200" 29466.0 "2019-05-20 17:55:44.400" 29468.0 "2019-05-20 17:55:50.200" 29526.0 "2019-05-20 17:55:50.200" 29526.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:42.000" 29444.0 "2019-05-20 17:55:44.200" 29466.0 "2019-05-20 17:55:44.400" 29468.0 "2019-05-20 17:55:50.200" 29526.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:55:50.400" 29528.0 "2019-05-20 17:55:56.100" 29585.0
B22A4 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:44.700" 29471.0 "2019-05-20 17:55:44.900" 29473.0 "2019-05-20 17:55:45.400" 29478.0 "2019-05-20 17:55:50.400" 29528.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:45.200" 29476.0 "2019-05-20 17:55:50.400" 29528.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:51.700" 29541.0 "2019-05-20 17:55:52.400" 29548.0 "2019-05-20 17:55:52.400" 29548.0 "2019-05-20 17:56:02.700" 29651.0
B22B1 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:13.200" 29756.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:16.700" 29791.0
B22B2 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:38.100" 29405.0 "2019-05-20 17:55:38.100" 29405.0 "2019-05-20 17:55:38.200" 29406.0 "2019-05-20 17:55:39.600" 29420.0 "2019-05-20 17:55:42.600" 29450.0 "2019-05-20 17:55:42.700" 29451.0 "2019-05-20 17:55:45.800" 29482.0 "2019-05-20 17:55:45.800" 29482.0 "2019-05-20 17:55:45.900" 29483.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:38.100" 29405.0 "2019-05-20 17:55:40.300" 29427.0 "2019-05-20 17:55:42.700" 29451.0 "2019-05-20 17:55:45.800" 29482.0 "2019-05-20 17:55:45.800" 29482.0 "2019-05-20 17:55:45.900" 29483.0 "2019-05-20 17:55:46.000" 29484.0 "2019-05-20 17:55:46.000" 29484.0 "2019-05-20 17:55:47.300" 29497.0
B22B3 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:41.100" 29435.0 "2019-05-20 17:55:42.100" 29445.0 "2019-05-20 17:55:42.400" 29448.0 "2019-05-20 17:55:48.400" 29508.0 "2019-05-20 17:55:48.400" 29508.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:49.500" 29519.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:42.100" 29445.0 "2019-05-20 17:55:48.400" 29508.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:48.500" 29509.0 "2019-05-20 17:55:49.500" 29519.0 "2019-05-20 17:55:50.300" 29527.0 "2019-05-20 17:55:52.500" 29549.0 "2019-05-20 17:55:52.500" 29549.0
B22B4 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B22C1 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:13.600" 29760.0 "2019-05-20 17:56:14.200" 29766.0 "2019-05-20 17:56:14.200" 29766.0 "2019-05-20 17:56:14.200" 29766.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:14.200" 29766.0 "2019-05-20 17:56:14.200" 29766.0 "2019-05-20 17:56:14.300" 29767.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0 "2019-05-20 17:56:14.400" 29768.0
B22C2 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:41.100" 29435.0 "2019-05-20 17:55:41.100" 29435.0 "2019-05-20 17:55:41.100" 29435.0 "2019-05-20 17:55:41.200" 29436.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:09.000" 29714.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:41.100" 29435.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:08.900" 29713.0 "2019-05-20 17:56:09.000" 29714.0 "2019-05-20 17:56:09.000" 29714.0 "2019-05-20 17:56:09.000" 29714.0 "2019-05-20 17:56:09.000" 29714.0
B22C3 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:42.900" 29453.0 "2019-05-20 17:55:42.900" 29453.0 "2019-05-20 17:55:50.800" 29532.0 "2019-05-20 17:55:52.200" 29546.0 "2019-05-20 17:55:52.300" 29547.0 "2019-05-20 17:55:52.300" 29547.0 "2019-05-20 17:56:01.700" 29641.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:42.900" 29453.0 "2019-05-20 17:55:52.200" 29546.0 "2019-05-20 17:55:52.300" 29547.0 "2019-05-20 17:55:52.300" 29547.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:56:01.800" 29642.0 "2019-05-20 17:56:02.700" 29651.0
B22C4 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:45.700" 29481.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:52.000" 29544.0 "2019-05-20 17:55:52.100" 29545.0 "2019-05-20 17:55:52.100" 29545.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:52.100" 29545.0 "2019-05-20 17:55:52.700" 29551.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:55:54.700" 29571.0 "2019-05-20 17:56:01.100" 29635.0 "2019-05-20 17:56:01.200" 29636.0 "2019-05-20 17:56:01.200" 29636.0
B22D1 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:15.900" 29783.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0 "2019-05-20 17:56:16.000" 29784.0
B22D2 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:46.400" 29488.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.700" 29491.0 "2019-05-20 17:55:46.700" 29491.0 "2019-05-20 17:55:46.700" 29491.0 "2019-05-20 17:55:49.000" 29514.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.600" 29490.0 "2019-05-20 17:55:46.700" 29491.0 "2019-05-20 17:55:46.700" 29491.0 "2019-05-20 17:55:46.800" 29492.0 "2019-05-20 17:55:50.600" 29530.0 "2019-05-20 17:55:50.800" 29532.0 "2019-05-20 17:55:56.100" 29585.0
B22D3 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:48.100" 29505.0 "2019-05-20 17:55:48.100" 29505.0 "2019-05-20 17:55:48.100" 29505.0 "2019-05-20 17:55:48.300" 29507.0 "2019-05-20 17:55:48.300" 29507.0 "2019-05-20 17:55:48.400" 29508.0 "2019-05-20 17:55:48.700" 29511.0 "2019-05-20 17:55:52.700" 29551.0 "2019-05-20 17:55:52.700" 29551.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:48.100" 29505.0 "2019-05-20 17:55:48.300" 29507.0 "2019-05-20 17:55:48.300" 29507.0 "2019-05-20 17:55:48.600" 29510.0 "2019-05-20 17:55:52.000" 29544.0 "2019-05-20 17:55:52.700" 29551.0 "2019-05-20 17:55:52.700" 29551.0 "2019-05-20 17:55:54.300" 29567.0 "2019-05-20 17:55:55.900" 29583.0
B22D4 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:49.800" 29522.0 "2019-05-20 17:55:51.000" 29534.0 "2019-05-20 17:55:51.800" 29542.0 "2019-05-20 17:55:51.800" 29542.0 "2019-05-20 17:55:53.900" 29563.0 "2019-05-20 17:55:55.100" 29575.0 "2019-05-20 17:55:55.200" 29576.0 "2019-05-20 17:55:55.200" 29576.0 "2019-05-20 17:56:02.900" 29653.0 "2019-05-20 17:51:37.600" 27000.0 "2019-05-20 17:55:51.000" 29534.0 "2019-05-20 17:55:51.800" 29542.0 "2019-05-20 17:55:53.900" 29563.0 "2019-05-20 17:55:55.100" 29575.0 "2019-05-20 17:55:55.200" 29576.0 "2019-05-20 17:55:55.300" 29577.0 "2019-05-20 17:56:03.900" 29663.0 "2019-05-20 17:56:04.000" 29664.0 "2019-05-20 17:56:04.000" 29664.0
B23A1 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.500" 45098.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.500" 45098.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0 "2019-05-21 12:14:22.100" 49024.0
B23A2 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.100" 45094.0 "2019-05-21 12:14:16.100" 48964.0 "2019-05-21 12:14:24.100" 49044.0 "2019-05-21 12:14:24.100" 49044.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.300" 49046.0 "2019-05-21 12:14:24.400" 49047.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.100" 45094.0 "2019-05-21 12:14:24.100" 49044.0 "2019-05-21 12:14:24.100" 49044.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.200" 49045.0 "2019-05-21 12:14:24.300" 49046.0
B23A3 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:42.300" 45026.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.300" 48866.0 "2019-05-21 12:14:09.300" 48896.0 "2019-05-21 12:14:27.000" 49073.0 "2019-05-21 12:14:31.600" 49119.0 "2019-05-21 12:14:31.600" 49119.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:42.200" 45025.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.200" 48865.0 "2019-05-21 12:14:06.300" 48866.0 "2019-05-21 12:14:06.500" 48868.0 "2019-05-21 12:14:09.300" 48896.0 "2019-05-21 12:14:27.000" 49073.0 "2019-05-21 12:14:31.600" 49119.0
B23A4 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:48.000" 45083.0 "2019-05-21 12:14:04.600" 48849.0 "2019-05-21 12:14:06.500" 48868.0 "2019-05-21 12:14:06.800" 48871.0 "2019-05-21 12:14:07.500" 48878.0 "2019-05-21 12:14:08.200" 48885.0 "2019-05-21 12:14:32.100" 49124.0 "2019-05-21 12:14:32.100" 49124.0 "2019-05-21 12:14:34.800" 49151.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:48.000" 45083.0 "2019-05-21 12:14:04.600" 48849.0 "2019-05-21 12:14:06.600" 48869.0 "2019-05-21 12:14:06.800" 48871.0 "2019-05-21 12:14:07.300" 48876.0 "2019-05-21 12:14:07.900" 48882.0 "2019-05-21 12:14:08.200" 48885.0 "2019-05-21 12:14:32.100" 49124.0 "2019-05-21 12:14:32.100" 49124.0
B23B1 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.700" 45100.0 "2019-05-21 12:08:06.400" 45267.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:49.700" 45100.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0 "2019-05-21 12:14:19.200" 48995.0
B23B2 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:50.300" 45106.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:23.300" 49036.0 "2019-05-21 12:07:39.700" 45000.0 "2019-05-21 12:07:50.300" 45106.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:04.300" 48846.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:05.400" 48857.0 "2019-05-21 12:14:23.300" 49036.0
